"id","timestamp","temp","humidity","temp_min","temp_max","wind_speed","weather","weather_description","lat","lon","place"
"1","2025-03-25 10:36:46","33.33","64","32","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"2","2025-03-25 10:36:48","33.33","64","32","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"3","2025-03-25 10:37:17","33.33","64","32","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"4","2025-03-25 10:47:09","33.26","63","32","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"5","2025-03-25 10:57:09","33.81","61","33","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"6","2025-03-25 11:07:08","33.63","69","32","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"7","2025-03-25 11:17:08","34","67","32","35","3","Clouds","few clouds","13.83","100.57","Bangkok"
"8","2025-03-25 11:27:08","33.96","66","32","35","3","Clouds","few clouds","13.8267","100.5674","Bangkok"
"9","2025-03-25 11:37:08","34.03","66","32","35","3","Clouds","few clouds","13.8266","100.5672","Bangkok"
"10","2025-03-25 11:47:08","34.55","64","33","35","3","Clouds","few clouds","13.83","100.57","Bangkok"
"11","2025-03-25 11:57:08","34.82","63","33","36","3","Clouds","few clouds","13.83","100.57","Bangkok"
"12","2025-03-25 12:07:08","34.86","64","33","36","3","Clouds","few clouds","13.83","100.57","Bangkok"
"13","2025-03-25 12:17:08","34.87","61","34","36","3","Clouds","few clouds","13.8322","100.5748","Bangkok"
"14","2025-03-25 12:27:08","35.32","59","35","37","4","Clouds","few clouds","13.83","100.57","Bangkok"
"15","2025-03-25 12:37:08","35.3","59","35","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"16","2025-03-25 12:47:08","35.58","56","35","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"17","2025-03-25 12:57:08","35.58","55","35","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"18","2025-03-25 13:07:08","35.58","55","35","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"19","2025-03-25 13:17:08","35.8","58","34","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"20","2025-03-25 13:27:09","35.98","53","35","37","4","Clouds","few clouds","13.83","100.57","Bangkok"
"21","2025-03-25 13:37:09","35.78","53","35","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"22","2025-03-25 13:47:08","36.18","53","35","37","5","Clouds","few clouds","13.83","100.57","Bangkok"
"23","2025-03-25 13:57:09","35.99","53","35","37","5","Clouds","few clouds","13.83","100.57","Bangkok"
"24","2025-03-25 14:07:08","36.01","53","35","37","5","Clouds","few clouds","13.8258","100.5668","Bangkok"
"25","2025-03-25 14:17:08","36.16","52","35","37","5","Clouds","few clouds","13.8322","100.5748","Bangkok"
"26","2025-03-25 14:27:08","36.41","56","35","37","3","Clouds","few clouds","13.83","100.57","Bangkok"
"27","2025-03-25 14:37:08","36.44","56","35","37","3","Clouds","few clouds","13.83","100.57","Bangkok"
"28","2025-03-25 14:47:08","36.7","53","36","38","3","Clouds","few clouds","13.83","100.57","Bangkok"
"29","2025-03-25 14:57:08","36.52","53","36","38","3","Clouds","few clouds","13.83","100.57","Bangkok"
"30","2025-03-25 15:07:08","36.52","53","36","38","3","Clouds","few clouds","13.83","100.57","Bangkok"
"31","2025-03-25 15:17:08","36.7","53","36","38","4","Clouds","few clouds","13.83","100.57","Bangkok"
"32","2025-03-25 15:27:09","36.52","52","36","38","4","Clouds","few clouds","13.83","100.57","Bangkok"
"33","2025-03-25 15:37:08","36.7","52","36","38","4","Clouds","few clouds","13.83","100.57","Bangkok"
"34","2025-03-25 15:47:08","36.7","52","36","38","4","Clouds","few clouds","13.83","100.57","Bangkok"
"35","2025-03-25 15:57:09","36.51","52","36","38","3","Clouds","few clouds","13.83","100.57","Bangkok"
"36","2025-03-25 16:07:09","36.51","52","36","38","3","Clouds","few clouds","13.83","100.57","Bangkok"
"37","2025-03-25 16:17:08","36.27","50","36","38","4","Clouds","few clouds","13.8301","100.5698","Bangkok"
"38","2025-03-25 16:27:09","36.27","49","36","38","4","Clouds","few clouds","13.83","100.57","Bangkok"
"39","2025-03-25 16:37:09","36.27","50","36","38","4","Clouds","few clouds","13.8303","100.5697","Bangkok"
"40","2025-03-25 16:47:08","36.02","54","35","38","5","Clouds","few clouds","13.83","100.57","Bangkok"
"41","2025-03-25 16:57:09","36.02","54","35","38","5","Clouds","few clouds","13.83","100.57","Bangkok"
"42","2025-03-25 17:07:08","36.02","54","35","38","5","Clouds","few clouds","13.8303","100.5697","Bangkok"
"43","2025-03-25 17:17:08","35.99","50","35","37","5","Clouds","few clouds","13.83","100.57","Bangkok"
"44","2025-03-25 17:27:09","35.8","54","35","37","5","Clouds","few clouds","13.8303","100.5694","Bangkok"
"45","2025-03-25 17:37:09","35.21","51","34","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"46","2025-03-25 17:47:09","34.74","51","33","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"47","2025-03-25 17:57:09","34.76","51","33","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"48","2025-03-25 18:07:09","35.02","50","34","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"49","2025-03-25 18:17:09","34.7","50","33","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"50","2025-03-25 18:27:09","34.5","51","33","36","5","Clouds","few clouds","13.8256","100.5669","Bangkok"
"51","2025-03-25 18:37:09","32.9","52","32","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"52","2025-03-25 18:47:09","32","55","32","33","4","Clouds","few clouds","13.83","100.57","Bangkok"
"53","2025-03-25 18:57:09","32.17","57","31","33","4","Clouds","few clouds","13.83","100.57","Bangkok"
"54","2025-03-25 19:07:09","32.17","58","31","33","4","Clouds","few clouds","13.83","100.57","Bangkok"
"55","2025-03-25 19:17:09","32.05","58","31","32","4","Clouds","few clouds","13.8322","100.5748","Bangkok"
"56","2025-03-25 19:27:09","31.96","56","32","32","5","Clouds","few clouds","13.83","100.57","Bangkok"
"57","2025-03-25 19:37:09","31.79","58","30","32","5","Clouds","few clouds","13.83","100.57","Bangkok"
"58","2025-03-25 19:47:09","31.13","61","30","32","5","Clouds","few clouds","13.83","100.57","Bangkok"
"59","2025-03-25 19:57:09","31.13","61","30","32","5","Clouds","few clouds","13.83","100.57","Bangkok"
"60","2025-03-25 20:07:09","31.06","62","30","32","5","Clouds","few clouds","13.83","100.57","Bangkok"
"61","2025-03-25 20:17:09","30.94","64","30","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"62","2025-03-25 20:27:09","30.94","64","30","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"63","2025-03-25 20:37:09","30.87","65","30","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"64","2025-03-25 20:47:09","30.87","65","30","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"65","2025-03-25 20:57:09","30.21","69","30","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"66","2025-03-25 21:07:09","30.21","69","30","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"67","2025-03-25 21:17:09","30.24","69","30","31","4","Clouds","few clouds","13.8252","100.5665","Bangkok"
"68","2025-03-25 21:27:09","30.1","69","30","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"69","2025-03-25 21:37:09","30.02","70","29","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"70","2025-03-25 21:47:09","30.02","71","29","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"71","2025-03-25 21:57:09","30.02","71","29","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"72","2025-03-25 22:07:09","30.02","71","29","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"73","2025-03-25 22:17:09","30.13","70","29","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"74","2025-03-25 22:27:09","30.13","70","29","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"75","2025-03-25 22:37:09","29.05","75","29","29","6","Clouds","few clouds","13.83","100.57","Bangkok"
"76","2025-03-25 22:47:09","29.36","75","29","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"77","2025-03-25 22:57:09","28.96","78","29","29","5","Clouds","few clouds","13.8282","100.5658","Bangkok"
"78","2025-03-25 23:07:09","28.96","78","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"79","2025-03-25 23:17:09","28.96","78","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"80","2025-03-25 23:27:09","28.96","78","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"81","2025-03-25 23:37:09","28.96","78","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"82","2025-03-25 23:47:09","28.96","78","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"83","2025-03-25 23:57:09","28.96","79","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"84","2025-03-26 00:07:09","28.94","79","29","29","5","Clouds","few clouds","13.8254","100.5667","Bangkok"
"85","2025-03-26 00:17:09","29.17","76","29","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"86","2025-03-26 00:27:09","28.96","79","29","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"87","2025-03-26 00:37:09","28.86","79","28","29","5","Clouds","few clouds","13.83","100.57","Bangkok"
"88","2025-03-26 00:47:09","29.48","81","28","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"89","2025-03-26 00:57:09","29.48","81","28","31","5","Rain","light rain","13.83","100.57","Bangkok"
"90","2025-03-26 01:07:09","29.4","81","28","31","5","Rain","light rain","13.83","100.57","Bangkok"
"91","2025-03-26 01:17:09","29.4","81","28","31","5","Rain","light rain","13.83","100.57","Bangkok"
"92","2025-03-26 01:27:09","29.42","80","28","31","5","Rain","light rain","13.8266","100.5673","Bangkok"
"93","2025-03-26 01:37:09","29.22","81","28","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"94","2025-03-26 01:47:09","29.22","81","28","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"95","2025-03-26 01:57:09","29.32","81","28","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"96","2025-03-26 02:07:09","29.22","81","28","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"97","2025-03-26 02:17:09","28.37","86","28","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"98","2025-03-26 02:27:09","28.76","82","28","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"99","2025-03-26 02:37:09","28.37","86","28","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"100","2025-03-26 02:47:09","28.67","82","28","30","4","Clouds","few clouds","13.8286","100.5685","Bangkok"
"101","2025-03-26 02:57:09","28.37","86","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"102","2025-03-26 03:07:09","28.84","82","28","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"103","2025-03-26 03:17:09","28.37","87","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"104","2025-03-26 03:27:09","28.37","86","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"105","2025-03-26 03:37:09","28.37","87","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"106","2025-03-26 03:47:09","28.37","87","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"107","2025-03-26 03:57:09","28.37","86","28","30","3","Clouds","few clouds","13.83","100.57","Bangkok"
"108","2025-03-26 04:07:09","28.33","86","28","30","3","Clouds","few clouds","13.8253","100.5669","Bangkok"
"109","2025-03-26 04:17:09","28.37","86","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"110","2025-03-26 04:27:09","28.37","86","28","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"111","2025-03-26 04:37:09","28.27","86","28","29","4","Clouds","few clouds","13.83","100.57","Bangkok"
"112","2025-03-26 04:47:09","28.27","86","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"113","2025-03-26 04:57:09","28.27","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"114","2025-03-26 05:07:09","28.19","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"115","2025-03-26 05:17:09","28.19","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"116","2025-03-26 05:27:09","28.19","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"117","2025-03-26 05:37:09","28.19","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"118","2025-03-26 05:47:09","28.19","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"119","2025-03-26 05:57:09","28.19","87","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"120","2025-03-26 06:07:09","28.17","87","28","29","3","Clouds","few clouds","13.8253","100.5668","Bangkok"
"121","2025-03-26 06:17:09","28.18","87","28","29","3","Clouds","few clouds","13.8272","100.5662","Bangkok"
"122","2025-03-26 06:27:09","28.11","88","27","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"123","2025-03-26 06:37:09","28.16","89","28","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"124","2025-03-26 06:47:09","28.24","89","28","29","3","Clouds","few clouds","13.8267","100.5676","Bangkok"
"125","2025-03-26 06:57:09","28.13","89","28","29","3","Clouds","few clouds","13.8253","100.5669","Bangkok"
"126","2025-03-26 07:07:09","28.11","88","27","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"127","2025-03-26 07:17:09","28.11","88","27","29","3","Clouds","few clouds","13.8313","100.5683","Bangkok"
"128","2025-03-26 07:27:09","28.95","86","29","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"129","2025-03-26 07:37:09","29.37","81","29","31","3","Clouds","few clouds","13.83","100.57","Bangkok"
"130","2025-03-26 07:47:09","29.17","81","28","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"131","2025-03-26 07:57:09","29.17","81","28","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"132","2025-03-26 08:07:09","29.24","81","28","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"133","2025-03-26 08:17:09","29.24","81","28","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"134","2025-03-26 08:27:09","29.95","79","29","31","4","Clouds","few clouds","13.83","100.57","Bangkok"
"135","2025-03-26 08:37:09","30.9","79","29","32","4","Clouds","few clouds","13.83","100.57","Bangkok"
"136","2025-03-26 08:47:09","30.9","79","29","32","4","Clouds","few clouds","13.83","100.57","Bangkok"
"137","2025-03-26 08:57:09","31.37","78","30","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"138","2025-03-26 09:07:09","31.39","78","30","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"139","2025-03-26 09:17:09","31.78","76","30","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"140","2025-03-26 09:27:09","31.99","74","31","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"141","2025-03-26 09:37:09","32.29","74","31","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"142","2025-03-26 09:47:09","32.23","74","31","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"143","2025-03-26 09:57:09","32.51","74","31","34","5","Clouds","few clouds","13.83","100.57","Bangkok"
"144","2025-03-26 10:07:09","33.04","68","31","34","5","Clouds","few clouds","13.83","100.57","Bangkok"
"145","2025-03-26 10:17:09","33.73","63","32","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"146","2025-03-26 10:27:09","33.93","63","32","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"147","2025-03-26 10:37:09","33.35","68","32","34","5","Clouds","few clouds","13.83","100.57","Bangkok"
"148","2025-03-26 10:47:09","33.79","67","33","34","5","Clouds","few clouds","13.83","100.57","Bangkok"
"149","2025-03-26 10:57:09","34.41","60","33","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"150","2025-03-26 11:07:09","34.41","61","33","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"151","2025-03-26 11:17:09","34","66","33","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"152","2025-03-26 11:27:09","34","66","33","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"153","2025-03-26 11:37:09","34.47","62","33","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"154","2025-03-26 11:47:09","34.9","57","34","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"155","2025-03-26 11:57:09","35.1","57","34","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"156","2025-03-26 12:07:09","35.1","57","34","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"157","2025-03-26 12:17:09","35.1","56","34","36","5","Clouds","scattered clouds","13.8252","100.5671","Bangkok"
"158","2025-03-26 12:27:09","35.11","56","34","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"159","2025-03-26 12:37:09","35.32","55","34","37","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"160","2025-03-26 12:47:09","35.6","55","35","37","4","Clouds","scattered clouds","13.83","100.57","Bangkok"
"161","2025-03-26 12:57:09","35.6","55","35","37","4","Clouds","scattered clouds","13.83","100.57","Bangkok"
"162","2025-03-26 13:07:09","35.56","55","35","37","4","Clouds","scattered clouds","13.8331","100.5718","Bangkok"
"163","2025-03-26 13:17:09","35.8","54","35","38","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"164","2025-03-26 13:27:09","35.8","54","35","38","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"165","2025-03-26 13:37:09","35.78","55","35","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"166","2025-03-26 13:47:09","35.87","57","35","38","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"167","2025-03-26 13:57:09","35.3","59","35","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"168","2025-03-26 14:07:09","35.3","59","35","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"169","2025-03-26 14:17:09","36.13","55","36","36","6","Clouds","scattered clouds","13.83","100.57","Bangkok"
"170","2025-03-26 14:27:09","36.13","55","36","36","6","Clouds","scattered clouds","13.83","100.57","Bangkok"
"171","2025-03-26 14:37:09","36.46","48","36","36","6","Clouds","scattered clouds","13.83","100.57","Bangkok"
"172","2025-03-26 14:47:09","36.51","48","37","37","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"173","2025-03-26 14:57:09","36.51","48","37","37","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"174","2025-03-26 15:07:09","36.26","58","36","36","5","Clouds","scattered clouds","13.8305","100.5696","Bangkok"
"175","2025-03-26 15:17:09","36.29","58","36","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"176","2025-03-26 15:27:09","36.29","58","36","36","5","Clouds","scattered clouds","13.8252","100.5682","Bangkok"
"177","2025-03-26 15:37:09","36.27","49","36","36","5","Clouds","scattered clouds","13.83","100.57","Bangkok"
"178","2025-03-26 15:47:09","36.31","47","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"179","2025-03-26 15:57:09","36.35","46","36","36","5","Clouds","few clouds","13.8323","100.5709","Bangkok"
"180","2025-03-26 16:07:09","36.18","53","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"181","2025-03-26 16:17:09","36.18","54","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"182","2025-03-26 16:27:09","36.18","54","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"183","2025-03-26 16:37:09","35.93","48","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"184","2025-03-26 16:47:09","35.89","48","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"185","2025-03-26 16:57:09","35.89","48","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"186","2025-03-26 17:07:09","35.72","55","36","36","5","Clouds","few clouds","13.83","100.57","Bangkok"
"187","2025-03-26 17:17:09","35.73","55","36","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"188","2025-03-26 17:27:09","35.73","55","36","36","4","Clouds","few clouds","13.83","100.57","Bangkok"
"189","2025-03-26 17:37:09","35.1","50","35","35","4","Clouds","few clouds","13.83","100.57","Bangkok"
"190","2025-03-26 17:47:09","35.1","50","35","35","5","Clouds","few clouds","13.8261","100.569","Bangkok"
"191","2025-03-26 17:57:09","34.95","50","35","35","5","Clouds","few clouds","13.8287","100.5686","Bangkok"
"192","2025-03-26 18:07:09","34.81","56","35","35","5","Clouds","few clouds","13.83","100.57","Bangkok"
"193","2025-03-26 18:17:09","34.68","58","35","35","4","Clouds","few clouds","13.83","100.57","Bangkok"
"194","2025-03-26 18:27:09","34.68","58","35","35","4","Clouds","few clouds","13.83","100.57","Bangkok"
"195","2025-03-26 18:37:09","33.98","55","34","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"196","2025-03-26 18:47:09","33.84","56","34","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"197","2025-03-26 18:57:09","33.84","56","34","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"198","2025-03-26 19:07:09","33.84","56","34","34","4","Clouds","few clouds","13.8286","100.5671","Bangkok"
"199","2025-03-26 19:17:09","33.84","56","34","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"200","2025-03-26 19:27:09","33.84","56","34","34","4","Clouds","few clouds","13.83","100.57","Bangkok"
"201","2025-03-26 19:37:09","33.37","62","33","33","4","Clouds","few clouds","13.83","100.57","Bangkok"
"202","2025-03-26 19:47:09","33.16","64","33","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"203","2025-03-26 19:57:09","33.16","64","33","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"204","2025-03-26 20:07:09","32.86","68","33","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"205","2025-03-26 20:17:09","32.86","68","33","33","5","Clouds","few clouds","13.8293","100.5714","Bangkok"
"206","2025-03-26 20:27:09","32.78","70","33","33","5","Clouds","few clouds","13.83","100.57","Bangkok"
"207","2025-03-26 20:37:09","32.45","70","32","32","5","Clouds","few clouds","13.83","100.57","Bangkok"
"208","2025-03-26 20:47:09","32.31","72","32","32","6","Clouds","few clouds","13.83","100.57","Bangkok"
"209","2025-03-26 20:57:09","32.31","72","32","32","6","Clouds","few clouds","13.8282","100.5666","Bangkok"
"210","2025-03-26 21:07:09","32.31","72","32","32","6","Clouds","few clouds","13.83","100.57","Bangkok"
"211","2025-03-26 21:17:09","32","77","32","32","6","Clouds","few clouds","13.83","100.57","Bangkok"
"212","2025-03-26 21:27:09","32","77","32","32","6","Clouds","few clouds","13.83","100.57","Bangkok"
"213","2025-03-26 21:37:09","32","77","32","32","6","Clouds","few clouds","13.83","100.57","Bangkok"
"214","2025-03-26 21:47:09","31.72","75","32","32","6","Clouds","few clouds","13.8303","100.5699","Bangkok"
"215","2025-03-26 21:57:09","31.62","75","32","32","6","Clouds","few clouds","13.83","100.57","Bangkok"
"216","2025-03-26 22:07:09","31.3","80","31","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"217","2025-03-26 22:17:09","31.3","80","31","31","6","Clouds","few clouds","13.8311","100.5678","Bangkok"
"218","2025-03-26 22:27:09","31.32","81","31","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"219","2025-03-26 22:37:09","31.35","76","31","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"220","2025-03-26 22:47:09","31.29","78","31","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"221","2025-03-26 22:57:09","31.29","78","31","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"222","2025-03-26 23:07:09","30.94","84","31","31","6","Clouds","few clouds","13.83","100.57","Bangkok"
"223","2025-03-26 23:17:10","30.94","84","31","31","6","Clouds","few clouds","13.8286","100.5666","Bangkok"
"224","2025-03-26 23:27:09","30.88","83","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"225","2025-03-26 23:37:09","30.85","79","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"226","2025-03-26 23:47:09","30.83","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"227","2025-03-26 23:57:09","30.83","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"228","2025-03-27 00:07:09","30.55","83","31","31","5","Clouds","few clouds","13.8294","100.5714","Bangkok"
"229","2025-03-27 00:17:09","30.55","84","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"230","2025-03-27 00:27:09","30.55","84","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"231","2025-03-27 00:37:09","30.76","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"232","2025-03-27 00:47:09","30.76","78","31","31","5","Clouds","few clouds","13.8303","100.5698","Bangkok"
"233","2025-03-27 00:57:09","30.76","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"234","2025-03-27 01:07:09","30.76","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"235","2025-03-27 01:17:09","30.76","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"236","2025-03-27 01:27:09","30.76","78","31","31","5","Clouds","few clouds","13.83","100.57","Bangkok"
"237","2025-03-27 01:37:09","29.55","79","30","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"238","2025-03-27 01:47:09","29.57","80","30","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"239","2025-03-27 01:57:09","29.57","80","30","30","4","Clouds","few clouds","13.83","100.57","Bangkok"
"240","2025-03-27 02:07:09","29.43","83","29","29","4","Clouds","few clouds","13.83","100.57","Bangkok"
"241","2025-03-27 02:17:09","29.45","83","29","29","4","Clouds","few clouds","13.83","100.57","Bangkok"
"242","2025-03-27 02:27:09","29.45","83","29","29","4","Clouds","few clouds","13.83","100.57","Bangkok"
"243","2025-03-27 02:37:09","29.68","78","30","30","4","Clouds","few clouds","13.8289","100.5692","Bangkok"
"244","2025-03-27 02:47:09","29.66","79","30","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"245","2025-03-27 02:57:09","29.66","79","30","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"246","2025-03-27 03:07:09","29.54","86","30","30","5","Clouds","few clouds","13.83","100.57","Bangkok"
"247","2025-03-27 03:17:09","29.56","85","30","30","3","Clouds","few clouds","13.83","100.57","Bangkok"
"248","2025-03-27 03:27:09","29.56","85","30","30","3","Clouds","few clouds","13.83","100.57","Bangkok"
"249","2025-03-27 03:37:09","29.38","82","29","29","3","Clouds","few clouds","13.83","100.57","Bangkok"
"250","2025-03-27 03:47:10","29.39","81","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"251","2025-03-27 03:57:09","29.39","81","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"252","2025-03-27 04:07:09","29.39","81","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"253","2025-03-27 04:17:09","29.23","86","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"254","2025-03-27 04:27:09","29.23","86","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"255","2025-03-27 04:37:10","28.87","80","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"256","2025-03-27 04:47:09","28.82","81","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"257","2025-03-27 04:57:09","28.82","81","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"258","2025-03-27 05:07:10","28.79","87","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"259","2025-03-27 05:17:09","28.81","88","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"260","2025-03-27 05:27:09","28.81","88","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
"261","2025-03-27 05:37:09","28.81","88","29","29","2","Clouds","few clouds","13.83","100.57","Bangkok"
